"Gregorian Julian Space1 Wavelength Space2 Max Mode Ver Irradiancia Unc Spacen Quality"
"20051002.5 2453646.0  260.04  260.04 43 27 8.624001e-02 2.2948e-04     0.0"
"20051002.5 2453646.0  260.16  260.16 43 27 8.705159e-02 2.3311e-04     0.0"
"20051002.5 2453646.0  260.29  260.29 43 27 8.863588e-02 2.3696e-04     0.0"
"20051002.5 2453646.0  260.41  260.41 43 27 8.942236e-02 2.4044e-04     0.0"
"20051002.5 2453646.0  260.53  260.53 43 27 8.903302e-02 2.4386e-04     0.0"
"20051002.5 2453646.0  260.66  260.66 43 27 8.751239e-02 2.4749e-04     0.0"
"20051002.5 2453646.0  260.78  260.78 43 27 8.562018e-02 2.5077e-04     0.0"
"20051002.5 2453646.0  260.91  260.91 43 27 8.400663e-02 2.5425e-04     0.0"
"20051002.5 2453646.0  261.03  261.03 43 27 8.301283e-02 2.5739e-04     0.0"
"20051002.5 2453646.0  261.16  261.16 43 27 8.187010e-02 2.6071e-04     0.0"
"20051002.5 2453646.0  261.28  261.28 43 27 8.207504e-02 2.6371e-04     0.0"
"20051002.5 2453646.0  261.41  261.41 43 27 8.492941e-02 2.6689e-04     0.0"
"20051002.5 2453646.0  261.53  261.53 43 27 8.917086e-02 2.6975e-04     0.0"
"20051002.5 2453646.0  261.66  261.66 43 27 9.412550e-02 2.7278e-04     0.0"
"20051002.5 2453646.0  261.79  261.79 43 27 9.886992e-02 2.7572e-04     0.0"
"20051002.5 2453646.0  261.91  261.91 43 27 1.034307e-01 2.7838e-04     0.0"
"20051002.5 2453646.0  262.04  262.04 43 27 1.080829e-01 2.8117e-04     0.0"
"20051002.5 2453646.0  262.17  262.17 43 27 1.109237e-01 2.8389e-04     0.0"
"20051002.5 2453646.0  262.29  262.29 43 27 1.116980e-01 2.8634e-04     0.0"
"20051002.5 2453646.0  262.42  262.42 43 27 1.106093e-01 2.8891e-04     0.0"
"20051002.5 2453646.0  262.55  262.55 43 27 1.073480e-01 2.9140e-04     0.0"
"20051002.5 2453646.0  262.68  262.68 43 27 1.031418e-01 2.9381e-04     0.0"
